t,x,z,theta,xdot,zdot,thetadot,TWR,delta
32.551,6.210745471,3.830270315,0.003653659859,-0.4773953326,-2.792113468,-0.0004449326363,1.020454678,-0.0007061953824
32.552,6.210268075,3.827478201,0.003653214926,-0.4773658265,-2.791912851,-0.0004447912467,1.020453212,-0.0007060014067
32.553,6.20979071,3.824686289,0.003652770135,-0.4773363231,-2.791712248,-0.0004446498961,1.020451747,-0.0007058074517
32.554,6.209313373,3.821894576,0.003652325485,-0.4773068222,-2.79151166,-0.0004445085845,1.020450282,-0.0007056135173
32.555,6.208836066,3.819103065,0.003651880976,-0.4772773238,-2.791311086,-0.000444367312,1.020448817,-0.0007054196036
32.556,6.208358789,3.816311754,0.003651436609,-0.477247828,-2.791110527,-0.0004442260785,1.020447352,-0.0007052257106
32.557,6.207881541,3.813520643,0.003650992383,-0.4772183347,-2.790909982,-0.000444084884,1.020445888,-0.0007050318383
32.558,6.207404323,3.810729733,0.003650548298,-0.477188844,-2.790709451,-0.0004439437286,1.020444423,-0.0007048379867
32.559,6.206927134,3.807939024,0.003650104354,-0.4771593558,-2.790508935,-0.0004438026121,1.020442959,-0.0007046441557
32.56,6.206449975,3.805148515,0.003649660552,-0.4771298702,-2.790308433,-0.0004436615347,1.020441494,-0.0007044503455
32.561,6.205972845,3.802358206,0.00364921689,-0.4771003872,-2.790107945,-0.0004435204963,1.02044003,-0.000704256556
32.562,6.205495744,3.799568098,0.00364877337,-0.4770709066,-2.789907472,-0.0004433794968,1.020438566,-0.0007040627873
32.563,6.205018674,3.796778191,0.00364832999,-0.4770414286,-2.789707013,-0.0004432385364,1.020437102,-0.0007038690392
32.564,6.204541632,3.793988484,0.003647886752,-0.4770119532,-2.789506568,-0.000443097615,1.020435638,-0.000703675312
32.565,6.20406462,3.791198977,0.003647443654,-0.4769824803,-2.789306138,-0.0004429567325,1.020434174,-0.0007034816054
32.566,6.203587638,3.788409671,0.003647000697,-0.4769530099,-2.789105722,-0.000442815889,1.02043271,-0.0007032879197
32.567,6.203110685,3.785620565,0.003646557882,-0.4769235421,-2.788905321,-0.0004426750845,1.020431246,-0.0007030942547
32.568,6.202633761,3.78283166,0.003646115206,-0.4768940768,-2.788704934,-0.000442534319,1.020429783,-0.0007029006105
32.569,6.202156867,3.780042955,0.003645672672,-0.476864614,-2.788504561,-0.0004423935925,1.020428319,-0.0007027069871
32.57,6.201680002,3.777254451,0.003645230279,-0.4768351538,-2.788304202,-0.0004422529049,1.020426856,-0.0007025133845
32.571,6.201203167,3.774466146,0.003644788026,-0.4768056961,-2.788103858,-0.0004421122563,1.020425393,-0.0007023198027
32.572,6.200726362,3.771678043,0.003644345913,-0.4767762409,-2.787903528,-0.0004419716467,1.02042393,-0.0007021262417
32.573,6.200249585,3.768890139,0.003643903942,-0.4767467883,-2.787703213,-0.000441831076,1.020422467,-0.0007019327015
32.574,6.199772839,3.766102436,0.003643462111,-0.4767173382,-2.787502912,-0.0004416905442,1.020421004,-0.0007017391822
32.575,6.199296121,3.763314933,0.00364302042,-0.4766878906,-2.787302625,-0.0004415500514,1.020419541,-0.0007015456837
32.576,6.198819433,3.76052763,0.00364257887,-0.4766584456,-2.787102353,-0.0004414095975,1.020418078,-0.0007013522061
32.577,6.198342775,3.757740528,0.00364213746,-0.4766290031,-2.786902095,-0.0004412691826,1.020416615,-0.0007011587493
32.578,6.197866146,3.754953626,0.003641696191,-0.4765995631,-2.786701851,-0.0004411288066,1.020415153,-0.0007009653134
32.579,6.197389546,3.752166924,0.003641255063,-0.4765701256,-2.786501622,-0.0004409884695,1.02041369,-0.0007007718984
32.58,6.196912976,3.749380422,0.003640814074,-0.4765406906,-2.786301407,-0.0004408481714,1.020412228,-0.0007005785043
32.581,6.196436436,3.746594121,0.003640373226,-0.4765112582,-2.786101206,-0.0004407079122,1.020410766,-0.0007003851311
32.582,6.195959924,3.74380802,0.003639932518,-0.4764818283,-2.78590102,-0.0004405676919,1.020409304,-0.0007001917787
32.583,6.195483442,3.741022119,0.00363949195,-0.4764524009,-2.785700848,-0.0004404275105,1.020407842,-0.0006999984473
32.584,6.19500699,3.738236418,0.003639051523,-0.476422976,-2.78550069,-0.000440287368,1.02040638,-0.0006998051368
32.585,6.194530567,3.735450917,0.003638611235,-0.4763935536,-2.785300547,-0.0004401472644,1.020404918,-0.0006996118472
32.586,6.194054173,3.732665617,0.003638171088,-0.4763641338,-2.785100418,-0.0004400071997,1.020403456,-0.0006994185786
32.587,6.193577809,3.729880516,0.003637731081,-0.4763347165,-2.784900303,-0.0004398671739,1.020401995,-0.0006992253309
32.588,6.193101475,3.727095616,0.003637291214,-0.4763053016,-2.784700203,-0.000439727187,1.020400533,-0.0006990321042
32.589,6.192625169,3.724310916,0.003636851487,-0.4762758893,-2.784500117,-0.000439587239,1.020399072,-0.0006988388984
32.59,6.192148893,3.721526416,0.003636411899,-0.4762464795,-2.784300045,-0.0004394473298,1.020397611,-0.0006986457136
32.591,6.191672647,3.718742116,0.003635972452,-0.4762170722,-2.784099987,-0.0004393074596,1.020396149,-0.0006984525498
32.592,6.19119643,3.715958016,0.003635533145,-0.4761876674,-2.783899944,-0.0004391676282,1.020394688,-0.000698259407
32.593,6.190720242,3.713174116,0.003635093977,-0.4761582652,-2.783699916,-0.0004390278357,1.020393227,-0.0006980662852
32.594,6.190244084,3.710390416,0.003634654949,-0.4761288654,-2.783499901,-0.000438888082,1.020391766,-0.0006978731844
32.595,6.189767955,3.707606916,0.003634216061,-0.4760994681,-2.783299901,-0.0004387483672,1.020390306,-0.0006976801046
32.596,6.189291856,3.704823616,0.003633777313,-0.4760700734,-2.783099916,-0.0004386086912,1.020388845,-0.0006974870458
32.597,6.188815786,3.702040516,0.003633338704,-0.4760406811,-2.782899944,-0.0004384690541,1.020387384,-0.0006972940081
32.598,6.188339745,3.699257616,0.003632900235,-0.4760112913,-2.782699987,-0.0004383294559,1.020385924,-0.0006971009914
32.599,6.187863734,3.696474916,0.003632461905,-0.4759819041,-2.782500044,-0.0004381898965,1.020384464,-0.0006969079958
32.6,6.187387752,3.693692416,0.003632023716,-0.4759525193,-2.782300116,-0.0004380503759,1.020383003,-0.0006967150212
32.601,6.186911799,3.690910116,0.003631585665,-0.475923137,-2.782100202,-0.0004379108942,1.020381543,-0.0006965220677
32.602,6.186435876,3.688128016,0.003631147754,-0.4758937572,-2.781900302,-0.0004377714512,1.020380083,-0.0006963291352
32.603,6.185959982,3.685346115,0.003630709983,-0.47586438,-2.781700416,-0.0004376320472,1.020378623,-0.0006961362239
32.604,6.185484118,3.682564415,0.003630272351,-0.4758350052,-2.781500545,-0.0004374926819,1.020377163,-0.0006959433336
32.605,6.185008283,3.679782914,0.003629834858,-0.4758056329,-2.781300688,-0.0004373533554,1.020375704,-0.0006957504644
32.606,6.184532477,3.677001614,0.003629397505,-0.4757762631,-2.781100846,-0.0004372140678,1.020374244,-0.0006955576164
32.607,6.184056701,3.674220513,0.003628960291,-0.4757468957,-2.780901017,-0.000437074819,1.020372784,-0.0006953647894
32.608,6.183580954,3.671439612,0.003628523216,-0.4757175309,-2.780701203,-0.0004369356089,1.020371325,-0.0006951719836
32.609,6.183105237,3.668658911,0.00362808628,-0.4756881686,-2.780501404,-0.0004367964377,1.020369866,-0.000694979199
32.61,6.182629548,3.665878409,0.003627649484,-0.4756588087,-2.780301619,-0.0004366573053,1.020368406,-0.0006947864355
32.611,6.18215389,3.663098108,0.003627212826,-0.4756294513,-2.780101848,-0.0004365182116,1.020366947,-0.0006945936931
32.612,6.18167826,3.660318006,0.003626776308,-0.4756000965,-2.779902091,-0.0004363791567,1.020365488,-0.0006944009719
32.613,6.18120266,3.657538104,0.003626339929,-0.4755707441,-2.779702348,-0.0004362401407,1.020364029,-0.0006942082718
32.614,6.180727089,3.654758401,0.003625903689,-0.4755413941,-2.77950262,-0.0004361011634,1.020362571,-0.000694015593
32.615,6.180251548,3.651978899,0.003625467588,-0.4755120467,-2.779302907,-0.0004359622248,1.020361112,-0.0006938229353
32.616,6.179776036,3.649199596,0.003625031626,-0.4754827017,-2.779103207,-0.0004358233251,1.020359653,-0.0006936302988
32.617,6.179300553,3.646420493,0.003624595802,-0.4754533592,-2.778903522,-0.0004356844641,1.020358195,-0.0006934376835
32.618,6.1788251,3.643641589,0.003624160118,-0.4754240192,-2.778703851,-0.0004355456418,1.020356736,-0.0006932450895
32.619,6.178349676,3.640862885,0.003623724572,-0.4753946817,-2.778504194,-0.0004354068583,1.020355278,-0.0006930525166
32.62,6.177874281,3.638084381,0.003623289165,-0.4753653466,-2.778304552,-0.0004352681136,1.02035382,-0.000692859965
32.621,6.177398916,3.635306077,0.003622853897,-0.475336014,-2.778104924,-0.0004351294076,1.020352362,-0.0006926674347
32.622,6.17692358,3.632527972,0.003622418768,-0.4753066839,-2.77790531,-0.0004349907403,1.020350904,-0.0006924749255
32.623,6.176448273,3.629750066,0.003621983777,-0.4752773563,-2.777705711,-0.0004348521118,1.020349446,-0.0006922824376
32.624,6.175972996,3.626972361,0.003621548925,-0.4752480311,-2.777506126,-0.000434713522,1.020347988,-0.000692089971
32.625,6.175497748,3.624194854,0.003621114211,-0.4752187084,-2.777306555,-0.000434574971,1.02034653,-0.0006918975257
32.626,6.175022529,3.621417548,0.003620679636,-0.4751893881,-2.777106999,-0.0004344364586,1.020345073,-0.0006917051016
32.627,6.17454734,3.618640441,0.0036202452,-0.4751600703,-2.776907456,-0.000434297985,1.020343615,-0.0006915126989
32.628,6.174072179,3.615863533,0.003619810902,-0.475130755,-2.776707928,-0.0004341595501,1.020342158,-0.0006913203174
32.629,6.173597049,3.613086825,0.003619376742,-0.4751014422,-2.776508415,-0.000434021154,1.020340701,-0.0006911279572
32.63,6.173121947,3.610310317,0.003618942721,-0.4750721318,-2.776308915,-0.0004338827965,1.020339244,-0.0006909356184
32.631,6.172646875,3.607534008,0.003618508838,-0.4750428239,-2.77610943,-0.0004337444777,1.020337786,-0.0006907433008
32.632,6.172171832,3.604757899,0.003618075094,-0.4750135184,-2.775909959,-0.0004336061976,1.02033633,-0.0006905510046
32.633,6.171696819,3.601981989,0.003617641488,-0.4749842154,-2.775710503,-0.0004334679562,1.020334873,-0.0006903587298
32.634,6.171221835,3.599206278,0.00361720802,-0.4749549148,-2.775511061,-0.0004333297535,1.020333416,-0.0006901664763
32.635,6.17074688,3.596430767,0.00361677469,-0.4749256167,-2.775311633,-0.0004331915895,1.020331959,-0.0006899742441
32.636,6.170271954,3.593655456,0.003616341499,-0.4748963211,-2.775112219,-0.0004330534642,1.020330503,-0.0006897820333
32.637,6.169797058,3.590880343,0.003615908445,-0.4748670279,-2.77491282,-0.0004329153775,1.020329046,-0.0006895898439
32.638,6.169322191,3.588105431,0.00361547553,-0.4748377372,-2.774713435,-0.0004327773295,1.02032759,-0.0006893976758
32.639,6.168847353,3.585330717,0.003615042752,-0.4748084489,-2.774514064,-0.0004326393202,1.020326134,-0.0006892055292
32.64,6.168372545,3.582556203,0.003614610113,-0.4747791631,-2.774314707,-0.0004325013496,1.020324678,-0.0006890134039
32.641,6.167897765,3.579781888,0.003614177612,-0.4747498797,-2.774115365,-0.0004323634176,1.020323222,-0.0006888213001
32.642,6.167423015,3.577007773,0.003613745248,-0.4747205988,-2.773916037,-0.0004322255242,1.020321766,-0.0006886292176
32.643,6.166948295,3.574233857,0.003613313023,-0.4746913203,-2.773716723,-0.0004320876695,1.02032031,-0.0006884371566
32.644,6.166473604,3.57146014,0.003612880935,-0.4746620442,-2.773517424,-0.0004319498535,1.020318854,-0.000688245117
32.645,6.165998942,3.568686623,0.003612448985,-0.4746327706,-2.773318139,-0.0004318120761,1.020317398,-0.0006880530989
32.646,6.165524309,3.565913305,0.003612017173,-0.4746034995,-2.773118868,-0.0004316743373,1.020315943,-0.0006878611022
32.647,6.165049705,3.563140186,0.003611585499,-0.4745742308,-2.772919611,-0.0004315366371,1.020314488,-0.000687669127
32.648,6.164575131,3.560367266,0.003611153962,-0.4745449645,-2.772720369,-0.0004313989756,1.020313032,-0.0006874771732
32.649,6.164100586,3.557594546,0.003610722563,-0.4745157007,-2.772521141,-0.0004312613527,1.020311577,-0.0006872852409
32.65,6.16362607,3.554822025,0.003610291302,-0.4744864393,-2.772321927,-0.0004311237685,1.020310122,-0.00068709333
32.651,6.163151584,3.552049703,0.003609860178,-0.4744571803,-2.772122728,-0.0004309862228,1.020308667,-0.0006869014407
32.652,6.162677127,3.54927758,0.003609429192,-0.4744279238,-2.771923542,-0.0004308487157,1.020307212,-0.0006867095729
32.653,6.162202699,3.546505656,0.003608998343,-0.4743986697,-2.771724371,-0.0004307112473,1.020305757,-0.0006865177265
32.654,6.1617283,3.543733932,0.003608567632,-0.4743694181,-2.771525215,-0.0004305738175,1.020304303,-0.0006863259017
32.655,6.161253931,3.540962407,0.003608137058,-0.4743401688,-2.771326072,-0.0004304364262,1.020302848,-0.0006861340984
32.656,6.160779591,3.538191081,0.003607706622,-0.4743109221,-2.771126944,-0.0004302990735,1.020301393,-0.0006859423167
32.657,6.16030528,3.535419954,0.003607276323,-0.4742816777,-2.77092783,-0.0004301617595,1.020299939,-0.0006857505564
32.658,6.159830998,3.532649026,0.003606846161,-0.4742524358,-2.77072873,-0.000430024484,1.020298485,-0.0006855588178
32.659,6.159356746,3.529878297,0.003606416136,-0.4742231963,-2.770529645,-0.0004298872471,1.020297031,-0.0006853671006
32.66,6.158882522,3.527107768,0.003605986249,-0.4741939592,-2.770330574,-0.0004297500487,1.020295577,-0.0006851754051
32.661,6.158408328,3.524337437,0.003605556499,-0.4741647246,-2.770131517,-0.000429612889,1.020294123,-0.0006849837311
32.662,6.157934164,3.521567306,0.003605126886,-0.4741354923,-2.769932474,-0.0004294757678,1.020292669,-0.0006847920787
32.663,6.157460028,3.518797373,0.00360469741,-0.4741062625,-2.769733446,-0.0004293386851,1.020291215,-0.0006846004479
32.664,6.156985922,3.51602764,0.003604268072,-0.4740770352,-2.769534432,-0.000429201641,1.020289761,-0.0006844088387
32.665,6.156511845,3.513258105,0.00360383887,-0.4740478102,-2.769335432,-0.0004290646355,1.020288308,-0.000684217251
32.666,6.156037797,3.51048877,0.003603409805,-0.4740185877,-2.769136446,-0.0004289276685,1.020286854,-0.000684025685
32.667,6.155563778,3.507719633,0.003602980878,-0.4739893676,-2.768937475,-0.0004287907401,1.020285401,-0.0006838341407
32.668,6.155089789,3.504950696,0.003602552087,-0.4739601499,-2.768738518,-0.0004286538502,1.020283948,-0.0006836426179
32.669,6.154615829,3.502181957,0.003602123433,-0.4739309346,-2.768539575,-0.0004285169988,1.020282494,-0.0006834511168
32.67,6.154141898,3.499413418,0.003601694916,-0.4739017217,-2.768340646,-0.000428380186,1.020281041,-0.0006832596373
32.671,6.153667996,3.496645077,0.003601266536,-0.4738725113,-2.768141732,-0.0004282434116,1.020279588,-0.0006830681795
32.672,6.153194124,3.493876935,0.003600838293,-0.4738433032,-2.767942832,-0.0004281066759,1.020278136,-0.0006828767433
32.673,6.15272028,3.491108993,0.003600410186,-0.4738140976,-2.767743946,-0.0004279699786,1.020276683,-0.0006826853289
32.674,6.152246466,3.488341249,0.003599982216,-0.4737848944,-2.767545074,-0.0004278333198,1.02027523,-0.0006824939361
32.675,6.151772681,3.485573704,0.003599554383,-0.4737556936,-2.767346217,-0.0004276966995,1.020273778,-0.0006823025649
32.676,6.151298926,3.482806357,0.003599126686,-0.4737264952,-2.767147373,-0.0004275601178,1.020272325,-0.0006821112155
32.677,6.150825199,3.48003921,0.003598699126,-0.4736972992,-2.766948544,-0.0004274235745,1.020270873,-0.0006819198878
32.678,6.150351502,3.477272261,0.003598271702,-0.4736681056,-2.76674973,-0.0004272870698,1.020269421,-0.0006817285818
32.679,6.149877834,3.474505512,0.003597844415,-0.4736389144,-2.766550929,-0.0004271506035,1.020267969,-0.0006815372975
32.68,6.149404195,3.471738961,0.003597417264,-0.4736097256,-2.766352143,-0.0004270141757,1.020266517,-0.000681346035
32.681,6.148930585,3.468972609,0.00359699025,-0.4735805393,-2.766153371,-0.0004268777864,1.020265065,-0.0006811547941
32.682,6.148457005,3.466206455,0.003596563373,-0.4735513553,-2.765954613,-0.0004267414355,1.020263613,-0.0006809635751
32.683,6.147983453,3.463440501,0.003596136631,-0.4735221737,-2.76575587,-0.0004266051232,1.020262161,-0.0006807723777
32.684,6.147509931,3.460674745,0.003595710026,-0.4734929946,-2.765557141,-0.0004264688493,1.02026071,-0.0006805812022
32.685,6.147036438,3.457909188,0.003595283557,-0.4734638178,-2.765358426,-0.0004263326138,1.020259258,-0.0006803900484
32.686,6.146562974,3.455143829,0.003594857225,-0.4734346434,-2.765159725,-0.0004261964169,1.020257807,-0.0006801989164
32.687,6.14608954,3.452378669,0.003594431028,-0.4734054714,-2.764961038,-0.0004260602583,1.020256355,-0.0006800078061
32.688,6.145616134,3.449613708,0.003594004968,-0.4733763018,-2.764762366,-0.0004259241383,1.020254904,-0.0006798167177
32.689,6.145142758,3.446848946,0.003593579044,-0.4733471346,-2.764563708,-0.0004257880566,1.020253453,-0.000679625651
32.69,6.144669411,3.444084382,0.003593153256,-0.4733179698,-2.764365064,-0.0004256520135,1.020252002,-0.0006794346062
32.691,6.144196093,3.441320017,0.003592727604,-0.4732888074,-2.764166434,-0.0004255160087,1.020250551,-0.0006792435832
32.692,6.143722804,3.438555851,0.003592302088,-0.4732596474,-2.763967819,-0.0004253800424,1.0202491,-0.000679052582
32.693,6.143249544,3.435791883,0.003591876708,-0.4732304898,-2.763769218,-0.0004252441145,1.02024765,-0.0006788616026
32.694,6.142776314,3.433028114,0.003591451463,-0.4732013345,-2.763570631,-0.000425108225,1.020246199,-0.0006786706451
32.695,6.142303113,3.430264543,0.003591026355,-0.4731721816,-2.763372058,-0.000424972374,1.020244749,-0.0006784797095
32.696,6.14182994,3.427501171,0.003590601383,-0.4731430312,-2.763173499,-0.0004248365613,1.020243298,-0.0006782887957
32.697,6.141356797,3.424737998,0.003590176546,-0.4731138831,-2.762974955,-0.0004247007871,1.020241848,-0.0006780979037
32.698,6.140883683,3.421975023,0.003589751846,-0.4730847374,-2.762776425,-0.0004245650512,1.020240398,-0.0006779070336
32.699,6.140410599,3.419212246,0.00358932728,-0.473055594,-2.762577909,-0.0004244293538,1.020238948,-0.0006777161855
32.7,6.139937543,3.416449668,0.003588902851,-0.4730264531,-2.762379407,-0.0004242936948,1.020237498,-0.0006775253592
32.701,6.139464517,3.413687289,0.003588478557,-0.4729973145,-2.76218092,-0.0004241580741,1.020236048,-0.0006773345548
32.702,6.138991519,3.410925108,0.003588054399,-0.4729681783,-2.761982447,-0.0004240224919,1.020234598,-0.0006771437723
32.703,6.138518551,3.408163126,0.003587630377,-0.4729390445,-2.761783988,-0.000423886948,1.020233149,-0.0006769530117
32.704,6.138045612,3.405401342,0.00358720649,-0.4729099131,-2.761585543,-0.0004237514425,1.020231699,-0.000676762273
32.705,6.137572702,3.402639756,0.003586782738,-0.472880784,-2.761387112,-0.0004236159754,1.02023025,-0.0006765715563
32.706,6.137099821,3.399878369,0.003586359122,-0.4728516573,-2.761188696,-0.0004234805466,1.0202288,-0.0006763808615
